"arc_length","T"
17.525,52.147741284863549538
17.55,52.146600688848195659
17.575,52.145459414109723184
17.6,52.144317642362601362
17.625,52.143175294186221436
17.65,52.142032377248781927
17.675,52.140888899284774993
17.7,52.139744780768474186
17.725,52.138600204092711010
17.75,52.137455089865206048
17.775,52.136309446003444634
17.8,52.135163280492115234
17.825,52.134016513857758923
17.85,52.132869329152434545
17.875,52.131721647038148149
17.9,52.130573475692749241
17.925,52.129424823362384700
17.95,52.128275610652558214
17.975,52.127126021255349997
18,52.125975975913974025
18.025,52.124825483078502941
18.05,52.123674551268393884
18.075,52.122523101196236439
18.1,52.121371317174414628
18.125,52.120219120055722328
18.15,52.119066518574896918
18.175,52.117913521537403199
18.2,52.116760049792290488
18.225,52.115606288252315892
18.25,52.114452157909362029
18.275,52.113297667796238954
18.3,52.112142827017940760
18.325,52.110987556590586678
18.35,52.109832042007241171
18.375,52.108676204429819734
18.4,52.107520053203479904
18.425,52.106363597747019867
18.45,52.105206759275972672
18.475,52.104049723843189668
18.5,52.102892412813204714
18.525,52.101734835858614758
18.55,52.100577002727412435
18.575,52.099418834868288286
18.6,52.098260518873239278
18.625,52.097101976343530794
18.65,52.095943217295442196
18.675,52.094784251822524368
18.7,52.093625001642116956
18.725,52.092465653864572062
18.75,52.091306130363697946
18.775,52.090146441516793629
18.8,52.088986597780504439
18.825,52.087826521178186567
18.85,52.086666399317550713
18.875,52.085506154382663624
18.9,52.084345797130460198
18.925,52.083185338399360376
18.95,52.082024700558143593
18.975,52.080864071690626815
19,52.079703374331060672
19.025,52.078542619635818767
19.05,52.077381818845282169
19.075,52.076220894715085308
19.1,52.075060035783991452
19.125,52.073899164978286080
19.15,52.072738293875225679
19.175,52.071577434138731633
19.2,52.070416508955148061
19.225,52.069255707296939306
19.25,52.068094952526742247
19.275,52.066934256665653891
19.3,52.065773631824455947
19.325,52.064613001666423031
19.35,52.063452555576553493
19.375,52.062292217400717220
19.4,52.061131999628607048
19.425,52.059971914842940066
19.45,52.058811887232941729
19.475,52.057652106575105222
19.5,52.056492497248193274
19.525,52.055333072237260694
19.55,52.054173844623932155
19.575,52.053014739175395675
19.6,52.051855946038799061
19.625,52.050697390178527257
19.65,52.049539085103795344
19.675,52.048381044424452568
19.7,52.047223193540844477
19.725,52.046065722950316967
19.75,52.044908558258846654
19.775,52.043751713531086978
19.8,52.042595202936809073
19.825,52.041438952568228160
19.85,52.040283153252893555
19.875,52.039127731297980972
19.9,52.037972701357517735
19.925,52.036818078195608450
19.95,52.035663788658894191
19.975,52.034510023885736985
20,52.033356710948162061
20.025,52.032203865126433584
20.05,52.031051501816342864
20.075,52.029899548685818900
20.1,52.028748197165491263
20.125,52.027597375160183901
20.15,52.026447098616557696
20.175,52.025297383602818968
20.2,52.024148158679771825
20.225,52.022999615552777186
20.25,52.021851683032245717
20.275,52.020704377775068394
20.3,52.019557716566460215
20.325,52.018411628936711111
20.35,52.017266306849712976
20.375,52.016121680099573155
20.4,52.014977766101381462
20.425,52.013834582406047957
20.45,52.012692059595813987
20.475,52.011550389878429712
20.5,52.010409504115841628
20.525,52.009269420533946970
20.55,52.008130157502776569
20.575,52.006991646745333924
20.6,52.005854080700622433
20.625,52.004717391389064574
20.65,52.003581597905188971
20.675,52.002446719497037009
20.7,52.001312689124354449
20.725,52.000179699447194537
20.75,51.999047683742666948
20.775,51.997916662037859226
20.8,51.996786654524051130
20.825,51.995657595507026372
20.85,51.994529677864058215
20.875,51.993402835939434681
20.9,51.992277091523398269
20.925,51.991152465406010208
20.95,51.990028892994075704
20.975,51.988906567475510201
21,51.987785425190779165
21.025,51.986665488377880706
21.05,51.985546779259522054
21.075,51.984429235046434314
21.1,51.983313049037221276
21.125,51.982198158970533086
21.15,51.981084588124190304
21.175,51.979972359977907104
21.2,51.978861413575835115
21.225,51.977751942437706134
21.25,51.976643886037550146
21.275,51.975537268923822865
21.3,51.974432115862029491
21.325,51.973328367748237611
21.35,51.972226218318681390
21.375,51.971125608930854867
21.4,51.970026565501171945
21.425,51.968929114188114227
21.45,51.967833197911694754
21.475,51.966739010661321174
21.5,51.965646495860596588
21.525,51.964555680924767955
21.55,51.963466593531940418
21.575,51.962379178802315494
21.6,51.961293631002554605
21.625,51.960209895803210145
21.65,51.959128002253414991
21.675,51.958047979690718421
21.7,51.956969775634966879
21.725,51.955893584671478891
21.75,51.954819354925341202
21.775,51.953747117237313091
21.8,51.952676902765936973
21.825,51.951608661653835952
21.85,51.950542588859896398
21.875,51.949478635194807907
21.9,51.948416833469771348
21.925,51.947357216847436234
21.95,51.946299738342943897
21.975,51.945244593360378360
22,51.944191735655842024
22.025,51.943141200215741549
22.05,51.942093022417324732
22.075,51.941047158430151853
22.1,51.940003804196159365
22.125,51.938962916710806894
22.15,51.937924533371869984
22.175,51.936888692013894797
22.2,51.935855352280697161
22.225,51.934824710771096079
22.25,51.933796728054268499
22.275,51.932771444213102541
22.3,51.931748899821180032
22.325,51.930729058362075534
22.35,51.929712117242573299
22.375,51.928698040988955142
22.4,51.927686872688568087
22.425,51.926678655983387500
22.45,51.925673358617245867
22.475,51.924671178996860021
22.5,51.923672086047815810
22.525,51.922676126237504945
22.55,51.921683346663975556
22.575,51.920693719818935108
22.6,51.919707445352138109
22.625,51.918724497103475812
22.65,51.917744925365283848
22.675,51.916768781151716894
22.7,51.915796042272759792
22.725,51.914826909929729482
22.75,51.913861363481636602
22.775,51.912899457577864837
22.8,51.911941247700809754
22.825,51.910986717655262623
22.85,51.910036070594095747
22.875,51.909089292130282445
22.9,51.908146441949646999
22.925,51.907207580739175512
22.95,51.906272699196819076
22.975,51.905342003661303352
23,51.904415475492264420
23.025,51.903493198397249841
23.05,51.902575239398174745
23.075,51.901661600074994851
