# Nnorm    = 1e+20 1/m^3
# Tnorm    = 100.0 eV
# Pnorm    = 1602.176634 Pa
# Cs0      = 69205.61141651045 m/s
# Cst      = 63102.40045929264 m/s
# Nesource = 3.1999999999999996e+22 m/s
# PeSource = 1066666.6666666667 m/s
ypos,M,Ne,Te,P,Nn,NVi,Cs
13.3125,0.4892251359764038,0.12613014102400824,0.43868976941554777,0.11066400496434539,6.377107578801297e-08,64823.88582144726,0.057799142453183544
13.4375,0.48898911019936087,0.12621673079956017,0.43847257473605744,0.11068514985690196,6.386624240034648e-08,64807.83672799825,0.05779660516357862
13.5625,0.48878889411640203,0.12629989136110045,0.43825475644522416,0.11070305625503468,6.396111316338608e-08,64791.73756170325,0.0577966442706278
13.6875,0.48859751523735095,0.12638184880359987,0.4380363213667717,0.11071968027492084,6.405546524964105e-08,64775.588789763926,0.05779709596082143
13.8125,0.48840213807439126,0.12646448954068473,0.4378172666296302,0.11073667427282811,6.415012793788041e-08,64759.39016273443,0.05779730552262818
13.9375,0.4882014953685176,0.12654798810671122,0.43759758533169374,0.11075418804816146,6.424546304010145e-08,64743.14113260593,0.05779720095924556
14.0625,0.48799978761949164,0.12663187688344069,0.4373772708376078,0.11077180942464648,6.434137528692614e-08,64726.8411704405,0.05779706431091065
14.1875,0.4877988632791431,0.12671594308896147,0.43715631821629247,0.1107893502801513,6.443773567817221e-08,64710.48987278628,0.05779701665809765
14.3125,0.48759809823442773,0.12680029289715508,0.43693472421384444,0.11080690201450631,6.4534539865521e-08,64694.0869598263,0.05779703210980068
14.4375,0.48739668614257664,0.12688497427960452,0.43671248443218685,0.11082450470952043,6.46318121520361e-08,64677.632066609855,0.05779703632693227
14.5625,0.48719543984361235,0.1269698893580059,0.43648959487113226,0.11084207113341697,6.472953422480967e-08,64661.12485716146,0.0577970804749916
14.6875,0.48699460254147275,0.12705501175657688,0.4362660520303534,0.11085957673942387,6.482769632528158e-08,64644.56503206987,0.05779718095136957
14.8125,0.4867934955756848,0.1271404472053358,0.4360418522095687,0.11087711218033501,6.492633888892335e-08,64627.95227667078,0.05779730482043193
14.9375,0.48659132979409436,0.12722627223721383,0.43581699128191803,0.1108947423568735,6.502550486763851e-08,64611.28624422592,0.057797392466368155
15.0625,0.48638862533441174,0.1273124650118698,0.4355914643016827,0.11091244611675423,6.512519414531405e-08,64594.56652679294,0.05779749489007129
15.1875,0.486185441073792,0.12739892779382062,0.43536526709565043,0.11093013645331239,6.52253741516361e-08,64577.792773166824,0.057797574005491605
15.3125,0.485982700791561,0.12748556615003354,0.43513839671789856,0.11094772971839838,6.532602039147627e-08,64560.964722688186,0.05779769629810783
15.4375,0.4857805887314065,0.12757248217494055,0.43491085126815127,0.11096531364218891,6.5427152059574e-08,64544.08219188021,0.05779792967149814
15.5625,0.4855780393956614,0.12765980034799396,0.43468262776044964,0.11098299494928074,6.55288002067043e-08,64527.144916353405,0.057798203246639354
15.6875,0.4853747010955897,0.12774750309666583,0.4344537230229834,0.11100075665447313,6.563097426593183e-08,64510.15261750356,0.057798466493760144
15.8125,0.4851710037071061,0.12783553440498605,0.4342241331777895,0.1110185482326491,6.573366964425534e-08,64493.10496385185,0.05779874451162121
15.9375,0.48496686248116744,0.12792384609442525,0.43399385578952665,0.1110363264278912,6.583687990952401e-08,64476.00173058793,0.05779900485701303
16.0625,0.4847624689580467,0.1280124512984977,0.4337628895919462,0.11105410155796928,6.594060789942125e-08,64458.84277938529,0.05779927583171143
16.1875,0.48455752277971337,0.1281013739208609,0.4335312319258897,0.11107189289461973,6.604486014277087e-08,64441.627868102296,0.057799531850643765
16.3125,0.4843523263709294,0.12819064266182614,0.4332988798702453,0.11108972375043229,6.614964410299882e-08,64424.35673471902,0.05779982131430561
16.4375,0.4841463467705031,0.12828024068933705,0.43306583273419386,0.11110757851494113,6.625496652595255e-08,64407.02928263609,0.05780007254782684
16.5625,0.4839399595456008,0.12837020518187395,0.4328320891402641,0.11112548818446973,6.636085243874421e-08,64389.64536392811,0.05780034657173113
16.6875,0.4837326301347593,0.12846066188196825,0.43259764670406037,0.1111435600483709,6.646732968872294e-08,64372.20475544448,0.057800635467669725
16.8125,0.48352434590087723,0.12855153087284774,0.43236250326461395,0.1111617233733655,6.657437773104265e-08,64354.70725027115,0.057800900980998174
16.9375,0.4833153584008929,0.1286427266924577,0.4321266571725663,0.11117990291035162,6.668197398054825e-08,64337.15267920394,0.05780113409125783
17.0625,0.48310533827459357,0.12873426626751464,0.43189010770346725,0.11119811224680745,6.679012588001611e-08,64319.54094157366,0.05780130246722539
17.1875,0.48289453352396194,0.1288261959009822,0.431652854230291,0.11121639032057917,6.689885569294086e-08,64301.87194370503,0.05780145598155167
17.3125,0.482682641306103,0.12891860344453412,0.43141489552934353,0.11123481167362512,6.70081860218578e-08,64284.14554721289,0.05780159712274813
17.4375,0.48246941917940167,0.12901146471763275,0.43117622875374584,0.11125335364589167,6.711811169364007e-08,64266.361492438795,0.05780168513322513
17.5625,0.4822552464538317,0.12910467238629156,0.4309368541381364,0.11127192274536644,6.722860966838485e-08,64248.51974899432,0.057801716730977594
17.6875,0.48204039641371854,0.12919820074720947,0.4306967704541449,0.11129049562061882,6.733967805022928e-08,64230.62017721121,0.05780171256040993
17.8125,0.48182517083498233,0.1292921467460424,0.4304559772567204,0.11130915475837395,6.745133584945212e-08,64212.662695534826,0.057801751658529556
17.9375,0.4816086281852428,0.12938653949250475,0.4302144741586221,0.11132792410194345,6.756359551053032e-08,64194.647226475754,0.057801733479378926
18.0625,0.48139096721489844,0.12948139546669588,0.429972259310143,0.11134681629489067,6.767648176880482e-08,64176.57358315855,0.05780168841366077
18.1875,0.4811716340915534,0.12957681560300957,0.4297293320808266,0.11136591684448346,6.77900260394216e-08,64158.44166935607,0.05780159422061202
18.3125,0.4809504754834181,0.1296727442522417,0.4294856912276169,0.11138517639711203,6.790421561903415e-08,64140.25134283037,0.057801406696312334
18.4375,0.48072888871078345,0.12976904976565704,0.42924133526300445,0.1114044803944438,6.801900364949627e-08,64122.002442763915,0.05780123424980001
18.5625,0.48050678294421806,0.12986566345250847,0.42899626332258883,0.11142376871007005,6.813436504688439e-08,64103.69485455047,0.05780103482155816
18.6875,0.4802841273101904,0.12996261936426468,0.42875047554844026,0.11144306971189881,6.825031812958874e-08,64085.32853851043,0.05780081940025326
18.8125,0.48006055713749096,0.13006003167070843,0.4285039704297713,0.11146247993024072,6.83668952391722e-08,64066.90333119541,0.057800594225374986
18.9375,0.47983590826935346,0.13015794478396783,0.4282567457136706,0.11148203572392339,6.848410724966983e-08,64048.419013312196,0.057800358426053945
19.0625,0.4796101243578849,0.13025628942205766,0.42800879931170266,0.11150167607666507,6.860194115513949e-08,64029.875377453805,0.05780007358493978
19.1875,0.47938386073933303,0.13035503734028328,0.4277601286651873,0.11152137508966974,6.872038765935596e-08,64011.27218062401,0.05779980533544501
19.3125,0.47915681736012805,0.1304541908324093,0.42751073225017877,0.11154113329573571,6.883943765578025e-08,63992.60925682106,0.05779951784886762
19.4375,0.47892940409881024,0.13055368133652662,0.427260608268914,0.11156089059918066,6.895907129175533e-08,63973.886419183145,0.057799229513361826
19.5625,0.4787015720123825,0.13065346264576355,0.42700975498257415,0.11158060614398481,6.907927747974552e-08,63955.10348487578,0.057798913396643996
19.6875,0.47847362412655847,0.1307535386370732,0.4267581699427091,0.11160028172458133,6.920006638120765e-08,63936.260217522555,0.057798607225322124
19.8125,0.47824573963864053,0.13085401863390125,0.4265058498203774,0.11162000883972711,6.932147128946389e-08,63917.356314321485,0.05779838033951585
19.9375,0.4780172310406783,0.13095497314378238,0.4262527902633998,0.11163984540281166,6.944350621831604e-08,63898.39139524481,0.05779817997337144
20.0625,0.47778800636663765,0.13105631914054938,0.42599898825274346,0.11165971871600539,6.956615291561171e-08,63879.3651795933,0.057797957526984974
20.1875,0.47755853265093406,0.13115798537139786,0.42574444014841284,0.11167956610587901,6.968940062500467e-08,63860.277339586006,0.057797737291552555
20.3125,0.4773288596246557,0.13125994643824238,0.42548914077439337,0.11169936365620128,6.981325038002504e-08,63841.12743163871,0.05779751331981744
20.4375,0.4770994128055618,0.1313622569809641,0.4252330852336171,0.11171915563853323,6.993771896130143e-08,63821.91503238766,0.05779736046781172
20.5625,0.47686960031774905,0.13146499861864772,0.4249762690381118,0.11173900924410686,7.006282353835399e-08,63802.63974848562,0.05779724219307313
20.6875,0.47663965240090206,0.13156820399749863,0.42471868644227945,0.11175894955877495,7.018856733547338e-08,63783.30109149093,0.0577971997916565
20.8125,0.4764087455022738,0.13167179529864964,0.424460331236476,0.11177890769393257,7.031494266031138e-08,63763.898537326095,0.057797098201742676
20.9375,0.4761775325251252,0.13177570171395103,0.4242011978237366,0.1117988210222429,7.044193675300776e-08,63744.431607117906,0.057796984598244706
21.0625,0.47594605047965566,0.13187993327494685,0.42394127859420805,0.11181869506699962,7.056947327313875e-08,63724.89966992978,0.057796866905189107
21.1875,0.47571453795144997,0.1319844520870181,0.4236805663544243,0.1118384948204124,7.069737113458006e-08,63705.302125157985,0.057796756570839915
